"id","date","tmax","tmin","prcp","year","month","day","city","lat","long","alt"
"JA000047590",2019-10-05,26,16.8,8.4,"2019",10,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-06,20.8,16.2,1,"2019",10,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-07,18.7,14.7,0,"2019",10,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-08,22.9,16.2,24.9,"2019",10,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-09,9.1,-1.7,0,"2019",10,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-10,21.4,10.6,0,"2019",10,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-11,16.9,15.7,16.5,"2019",10,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-12,6.3,-1.6,19.6,"2019",10,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-13,23.3,11.7,36.1,"2019",10,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-14,17.2,11.5,0,"2019",10,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-15,19.2,7.1,1,"2019",10,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-16,18.1,6.7,0,"2019",10,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-17,20.3,7.8,0,"2019",10,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-18,25.4,11.3,0,"2019",10,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-19,18,12.4,54.1,"2019",10,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-20,21.1,17.9,11.4,"2019",10,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-21,19,10.3,0,"2019",10,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-22,20.5,5.5,11.4,"2019",10,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-23,23.1,14,29,"2019",10,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-24,18.9,14.4,0,"2019",10,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-25,4.2,0.5,0.5,"2019",10,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-26,22.7,13.9,98,"2019",10,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-27,19.1,14.4,0,"2019",10,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-28,19,9.5,0,"2019",10,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-29,15.8,9.8,0,"2019",10,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-30,20.5,7.8,2,"2019",10,30,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-10-31,19.4,9.6,0,"2019",10,31,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-01,21.4,17.8,0,"2019",11,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-02,18.5,8.3,0,"2019",11,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-03,19.4,9.2,0,"2019",11,3,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-04,16.3,6.9,0,"2019",11,4,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-05,16.6,6.7,0,"2019",11,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-06,18.9,7.2,0,"2019",11,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-07,19,7.1,0,"2019",11,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-08,14.6,1.7,0,"2019",11,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-09,15.1,5,0,"2019",11,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-10,15.5,3.1,0,"2019",11,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-11,16.6,6.9,0,"2019",11,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-12,17.2,8.9,0,"2019",11,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-13,17.3,8.2,0,"2019",11,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-14,18.4,9.5,0,"2019",11,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-15,16.1,6.2,0,"2019",11,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-16,14.4,6.3,0,"2019",11,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-17,13.2,5.2,0,"2019",11,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-18,15.5,5.3,0,"2019",11,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-19,16.9,10.6,0,"2019",11,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-20,7.8,-0.2,0,"2019",11,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-21,11.5,2.6,0,"2019",11,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-22,11.7,3.5,0,"2019",11,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-23,19.5,7.8,0,"2019",11,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-24,15.9,10.2,4.6,"2019",11,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-25,19.5,10.3,1,"2019",11,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-26,8.9,1.9,0,"2019",11,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-27,11.3,1.3,0,"2019",11,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-28,6.2,-2.6,0,"2019",11,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-29,7.8,-1.6,0,"2019",11,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-11-30,8.2,-0.1,0,"2019",11,30,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-01,12.1,0.2,0,"2019",12,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-02,15.5,5.4,0,"2019",12,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-03,10.8,1.4,0,"2019",12,3,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-04,7.9,-0.4,0,"2019",12,4,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-05,5.3,-0.7,0,"2019",12,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-06,6.9,0.4,0,"2019",12,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-07,8.4,0.5,0,"2019",12,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-08,8.7,-2.3,0,"2019",12,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-09,7.8,-0.4,0,"2019",12,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-10,14.8,-0.2,0,"2019",12,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-11,16.2,3.5,0,"2019",12,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-12,13.9,6.3,0,"2019",12,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-13,8.5,0.5,0,"2019",12,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-14,14.8,1.7,0,"2019",12,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-15,6.7,-1.2,0,"2019",12,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-16,9.7,-1.9,0,"2019",12,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-17,11,1,0,"2019",12,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-18,13.5,3.5,1,"2019",12,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-19,13.5,3.5,0,"2019",12,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-20,9.5,-2.9,0,"2019",12,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-21,8.8,0,0,"2019",12,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-22,7.8,2.8,0,"2019",12,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-23,10.9,3.4,3,"2019",12,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-24,6.3,-0.6,0,"2019",12,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-25,9.6,-1.1,0,"2019",12,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-26,6,-7.6,0,"2019",12,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-27,10.5,3,19.1,"2019",12,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-28,6.8,-0.4,0,"2019",12,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-29,9.1,0.1,0,"2019",12,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-30,11.3,0.7,0,"2019",12,30,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2019-12-31,14.8,5,4.1,"2019",12,31,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-01,8.1,-0.2,0,"2020",1,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-02,7.4,-0.9,0,"2020",1,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-03,8.2,-0.9,0,"2020",1,3,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-04,6.8,-1.2,0,"2020",1,4,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-05,11.6,-0.4,0,"2020",1,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-06,8.1,1.8,0,"2020",1,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-07,5.4,-1,0,"2020",1,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-08,5.3,0.3,16.5,"2020",1,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-09,9.8,-1.6,5.6,"2020",1,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-10,7.8,-0.9,0,"2020",1,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-11,10.6,0.5,0,"2020",1,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-12,8.6,1.6,0,"2020",1,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-13,7.5,0.5,0,"2020",1,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-14,8.2,-1.7,0.5,"2020",1,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-15,4.4,-3.1,2.5,"2020",1,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-16,8,0.4,3.6,"2020",1,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-17,8.3,-2.3,0,"2020",1,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-18,4.2,-1,0,"2020",1,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-19,8,-1.8,0,"2020",1,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-20,9.8,0.6,0,"2020",1,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-21,5,-1,0.5,"2020",1,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-22,7.5,-0.8,0,"2020",1,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-23,5.9,0.5,0,"2020",1,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-24,10.4,-0.1,1,"2020",1,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-25,6.7,-2.6,0,"2020",1,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-26,7.8,-1.2,0,"2020",1,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-27,6,-1,0,"2020",1,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-28,6.5,2.6,0,"2020",1,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-29,8.7,1.5,41.4,"2020",1,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-30,11.2,3.3,55.1,"2020",1,30,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-01-31,8.4,0.5,0,"2020",1,31,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-01,9.5,-1.6,0,"2020",2,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-02,8.5,0.1,0,"2020",2,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-03,11.8,-0.3,0,"2020",2,3,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-04,7.6,1.6,0,"2020",2,4,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-05,7.9,-0.1,0,"2020",2,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-06,0.4,-3.3,0,"2020",2,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-07,7.1,-4.7,0,"2020",2,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-08,6.6,-0.8,0,"2020",2,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-09,1.7,-3.3,0,"2020",2,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-10,3.8,-3.1,0,"2020",2,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-11,5.7,-3.1,2.5,"2020",2,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-12,9.8,-2.3,0,"2020",2,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-13,12.7,3.1,0.5,"2020",2,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-14,15.1,1.7,0,"2020",2,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-15,14.8,6.3,0,"2020",2,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-16,15.5,4.7,0,"2020",2,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-17,12.2,-3.1,2,"2020",2,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-18,6.3,2.1,0.5,"2020",2,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-19,9.3,0,0,"2020",2,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-20,9.7,0.1,0,"2020",2,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-21,12.2,0,0,"2020",2,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-22,11.6,-1.1,0,"2020",2,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-23,6,-6.3,2.5,"2020",2,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-24,11,2.8,1.5,"2020",2,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-25,13.2,0,0,"2020",2,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-26,4.5,-3.1,2.5,"2020",2,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-27,7.5,-0.4,2,"2020",2,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-28,7.1,0.3,0.5,"2020",2,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-02-29,9.1,1.4,0,"2020",2,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-01,12.8,-0.4,0,"2020",3,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-02,8.5,1.9,7.1,"2020",3,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-03,12.6,0.2,0,"2020",3,3,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-04,8.5,1.8,0,"2020",3,4,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-05,9.5,-0.1,5.6,"2020",3,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-06,8.4,0.5,0.5,"2020",3,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-07,10.6,0.2,0,"2020",3,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-08,13.5,4.6,1,"2020",3,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-09,14.5,8.2,0,"2020",3,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-10,17.2,10.6,2,"2020",3,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-11,9.6,-0.4,18.5,"2020",3,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-12,11.6,3,0,"2020",3,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-13,6.6,-1.2,0,"2020",3,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-14,-0.7,-2.7,0,"2020",3,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-15,7.8,0.5,0,"2020",3,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-16,10.2,0.2,1.5,"2020",3,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-17,8.6,0.1,0,"2020",3,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-18,0.4,-2.7,2,"2020",3,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-19,16.2,4,0,"2020",3,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-20,11.6,0.7,0,"2020",3,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-21,17.8,6,0,"2020",3,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-22,13.8,5.2,0,"2020",3,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-23,11.6,1.3,1,"2020",3,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-24,9,-0.4,0,"2020",3,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-25,12.5,1.4,0,"2020",3,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-26,18.5,3.8,0,"2020",3,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-27,13.9,5.2,0,"2020",3,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-28,10.8,0.2,0,"2020",3,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-29,2.4,-4.8,3,"2020",3,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-30,8.2,0.1,2.5,"2020",3,30,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-03-31,14.8,2.6,0,"2020",3,31,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-01,14.6,11.8,0,"2020",5,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-02,13.9,13.5,0,"2020",5,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-03,18.7,15.3,0,"2020",5,3,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-04,24.5,15.4,29,"2020",5,4,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-05,25,15.3,0,"2020",5,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-06,11.6,-4.6,2,"2020",5,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-07,12.9,5.2,0,"2020",5,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-08,18.1,6.9,0,"2020",5,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-09,15.9,11.1,0,"2020",5,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-10,22.7,14.3,0.5,"2020",5,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-11,13.2,11,0.5,"2020",5,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-12,6.8,-2.6,0,"2020",5,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-13,6.8,-0.4,1,"2020",5,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-14,19.4,10.3,0,"2020",5,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-15,25.4,12.8,0,"2020",5,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-16,6.8,-4.7,0,"2020",5,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-17,18.9,15.3,0,"2020",5,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-18,8.6,-0.4,0,"2020",5,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-19,16.4,14.4,33.5,"2020",5,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-20,14.4,7.5,50,"2020",5,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-21,18.5,8,3,"2020",5,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-22,21.4,10,0,"2020",5,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-23,17.3,11.7,7.6,"2020",5,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-24,23.3,15.6,6.1,"2020",5,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-25,23.3,16,0,"2020",5,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-26,8.5,1.4,0,"2020",5,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-27,8.2,-3,1.5,"2020",5,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-28,21.4,13.3,0,"2020",5,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-29,12.9,13.2,0,"2020",5,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-30,18.9,13.9,0,"2020",5,30,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-05-31,28.9,15.5,0,"2020",5,31,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-01,19.5,7.1,0,"2020",11,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-02,13.8,1.6,0,"2020",11,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-03,16.9,6.7,2.5,"2020",11,3,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-04,26,15.5,0,"2020",11,4,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-05,20.5,5.9,0,"2020",11,5,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-06,19.2,6.7,0,"2020",11,6,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-07,17.2,8.2,0,"2020",11,7,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-08,19,7.6,0.5,"2020",11,8,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-09,20.5,16.2,0,"2020",11,9,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-10,13.9,5,0,"2020",11,10,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-11,26,19.9,0,"2020",11,11,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-12,14.8,0.9,0,"2020",11,12,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-13,16.2,3.4,0,"2020",11,13,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-14,23.5,13.9,0,"2020",11,14,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-15,16.2,3.1,0,"2020",11,15,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-16,17.2,1.5,0,"2020",11,16,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-17,28.9,19.9,0,"2020",11,17,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-18,18.3,6.1,0,"2020",11,18,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-19,15.9,9.9,0,"2020",11,19,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-20,24.5,10.8,0,"2020",11,20,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-21,10.5,1.5,0.5,"2020",11,21,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-22,15.5,4.5,0,"2020",11,22,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-23,20.5,7.3,0,"2020",11,23,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-24,21.8,17.6,0,"2020",11,24,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-25,13.8,5.7,0,"2020",11,25,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-26,17.2,11.5,0,"2020",11,26,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-27,14.4,5,0,"2020",11,27,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-28,21.8,20.9,3.6,"2020",11,28,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-29,16.2,2.5,0,"2020",11,29,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2020-11-30,16.1,4.3,0,"2020",11,30,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2021-01-01,1.7,-5.4,0.5,"2021",1,1,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2021-01-02,7.6,-3.8,0.5,"2021",1,2,"Sendai",38.2619444444444,140.896666666667,38.85
"JA000047590",2021-01-03,1.7,-4.8,0,"2021",1,3,"Sendai",38.2619444444444,140.896666666667,38.85
