"year","lat","long","alt","tmax","tmin","Ca_cumsum","month","day","species","Accum_Prcp","is_bloom"
2015,44.272942,-73.947464,500,26.5,7,363,5,18,"pensylvanica",247,1
2015,41.71357,-121.507545,1452,15.5,7,970.75,5,20,"emarginata",179,1
2015,41.709045,-121.514771,1506,15,6.5,944.5,5,20,"emarginata",206,1
2015,39.731804,-104.961166,1639,8,2,964,5,20,"serrulata",316,0
2015,39.731804,-104.961166,1639,8,2,964,5,20,"yedoensis",316,0
2015,40.866119,-73.879341,25,17,9.5,819.75,5,21,"yedoensis",436,0
2015,40.866119,-73.879341,25,17,9.5,819.75,5,21,"yedoensis",436,0
2015,35.879211,-84.172203,284,21.5,8,1396.5,5,22,"serrulata",494,0
2015,35.590618,-83.470062,1794,14.5,0.5,680.25,5,22,"pensylvanica",748,1
2015,35.590618,-83.470062,1794,14.5,0.5,680.25,5,22,"pensylvanica",748,1
2015,35.562538,-83.497864,2017,13.5,-0.5,610.5,5,22,"pensylvanica",788,0
2015,35.562538,-83.497864,2017,13.5,-0.5,610.5,5,22,"pensylvanica",788,1
2015,35.562538,-83.497864,2017,13.5,-0.5,610.5,5,22,"pensylvanica",788,0
2015,47.279659,-92.168053,445,24,6,394.75,5,24,"pensylvanica",167,0
2015,44.272942,-73.947464,500,24,9,441.5,5,25,"pensylvanica",252,1
2015,44.272942,-73.947464,500,24,9,441.5,5,25,"pensylvanica",252,0
2015,41.71357,-121.507545,1452,24,7,1063.75,5,27,"emarginata",192,1
2015,41.709045,-121.514771,1506,23.5,7.5,1035.5,5,27,"emarginata",223,1
2015,35.590618,-83.470062,1794,18,10,743.5,5,27,"pensylvanica",754,0
2015,35.590618,-83.470062,1794,18,10,743.5,5,27,"pensylvanica",754,1
2015,40.866119,-73.879341,25,29,19,960.75,5,28,"yedoensis",443,0
2015,40.866119,-73.879341,25,29,19,960.75,5,28,"yedoensis",443,0
2015,35.879211,-84.172203,284,29,17,1549.75,5,29,"serrulata",503,0
2015,35.590618,-83.470062,1794,18,10,772.75,5,29,"pensylvanica",755,1
2015,35.590618,-83.470062,1794,18,10,772.75,5,29,"pensylvanica",755,1
2015,35.562538,-83.497864,2017,17,9.5,696.5,5,29,"pensylvanica",796,1
2015,35.562538,-83.497864,2017,17,9.5,696.5,5,29,"pensylvanica",796,1
2015,35.562538,-83.497864,2017,17,9.5,696.5,5,29,"pensylvanica",796,1
2015,35.590618,-83.470062,1794,18,8.5,831,6,2,"pensylvanica",774,1
2015,35.590618,-83.470062,1794,18,8.5,831,6,2,"pensylvanica",774,1
2015,35.562538,-83.497864,2017,17,7.5,751.5,6,2,"pensylvanica",818,1
2015,35.562538,-83.497864,2017,17,7.5,751.5,6,2,"pensylvanica",818,1
2015,35.562538,-83.497864,2017,17,7.5,751.5,6,2,"pensylvanica",818,1
2015,39.731804,-104.961166,1639,25,11.5,1181.5,6,4,"yedoensis",363,0
2015,35.590618,-83.470062,1794,19,8,868.25,6,5,"pensylvanica",802,0
2015,35.590618,-83.470062,1794,19,8,868.25,6,5,"pensylvanica",802,0
2015,35.562538,-83.497864,2017,18,7.5,786.5,6,5,"pensylvanica",849,0
2015,35.562538,-83.497864,2017,18,7.5,786.5,6,5,"pensylvanica",849,1
2015,35.562538,-83.497864,2017,18,7.5,786.5,6,5,"pensylvanica",849,1
2015,40.866119,-73.879341,25,24,13.5,1119.75,6,6,"yedoensis",509,0
2015,40.866119,-73.879341,25,24,13.5,1119.75,6,6,"yedoensis",509,0
2015,41.71357,-121.507545,1452,31,14.5,1291.25,6,9,"emarginata",198,0
2015,35.879211,-84.172203,284,31,17,1829,6,10,"serrulata",575,0
2015,40.866119,-73.879341,25,31.5,20,1228.5,6,11,"yedoensis",515,0
2015,40.866119,-73.879341,25,31.5,20,1228.5,6,11,"yedoensis",515,0
2015,35.590618,-83.470062,1794,21,12.5,979.5,6,12,"pensylvanica",860,0
2015,35.590618,-83.470062,1794,21,12.5,979.5,6,12,"pensylvanica",860,0
2015,35.562538,-83.497864,2017,20,11.5,891.75,6,12,"pensylvanica",909,0
2015,35.562538,-83.497864,2017,20,11.5,891.75,6,12,"pensylvanica",909,0
2015,35.562538,-83.497864,2017,20,11.5,891.75,6,12,"pensylvanica",909,0
2015,41.71357,-121.507545,1452,29,11,1449.75,6,17,"emarginata",211,0
2015,41.709045,-121.514771,1506,29,11,1416.25,6,17,"emarginata",244,1
2015,40.866119,-73.879341,25,26.5,18,1371.25,6,17,"yedoensis",548,0
2015,40.866119,-73.879341,25,26.5,18,1371.25,6,17,"yedoensis",548,0
2015,44.272942,-73.947464,500,21.5,9,825,6,19,"pensylvanica",483,0
2015,44.272942,-73.947464,500,21.5,9,825,6,19,"pensylvanica",483,0
2015,35.590618,-83.470062,1794,23,15,1108.75,6,19,"pensylvanica",862,0
2015,35.590618,-83.470062,1794,23,15,1108.75,6,19,"pensylvanica",862,0
2015,35.562538,-83.497864,2017,22,14.5,1016,6,19,"pensylvanica",912,0
2015,35.562538,-83.497864,2017,22,14.5,1016,6,19,"pensylvanica",912,0
2015,35.562538,-83.497864,2017,22,14.5,1016,6,19,"pensylvanica",912,0
2015,44.272942,-73.947464,500,21.5,9,825,6,19,"pensylvanica",483,0
2015,35.590618,-83.470062,1794,23.5,13.5,1179.5,6,23,"pensylvanica",871,0
2015,35.590618,-83.470062,1794,23.5,13.5,1179.5,6,23,"pensylvanica",871,0
2015,47.279659,-92.168053,445,22.5,9,819.5,6,23,"pensylvanica",284,0
2015,35.590618,-83.470062,1794,24,15.5,1199.25,6,24,"pensylvanica",871,0
2015,35.590618,-83.470062,1794,24,15.5,1199.25,6,24,"pensylvanica",871,0
2015,35.562538,-83.497864,2017,22.5,15,1102.25,6,24,"pensylvanica",923,0
2015,35.562538,-83.497864,2017,22.5,15,1102.25,6,24,"pensylvanica",923,0
2015,35.562538,-83.497864,2017,22.5,15,1102.25,6,24,"pensylvanica",923,0
2015,40.866119,-73.879341,25,29,16.5,1559.5,6,25,"yedoensis",561,0
2015,40.866119,-73.879341,25,29,16.5,1559.5,6,25,"yedoensis",561,0
2015,35.879211,-84.172203,284,30.5,18,2281.75,6,27,"serrulata",611,0
2015,40.866119,-73.879341,25,27,18.5,1709.75,7,2,"yedoensis",596,0
2015,40.866119,-73.879341,25,27,18.5,1709.75,7,2,"yedoensis",596,0
2015,47.279659,-92.168053,445,20,8,1061.25,7,7,"pensylvanica",334,0
2015,35.590618,-83.470062,1794,24.5,13.5,1449.5,7,10,"pensylvanica",1051,0
2015,35.590618,-83.470062,1794,24.5,13.5,1449.5,7,10,"pensylvanica",1051,0
2015,35.562538,-83.497864,2017,23.5,13,1338,7,10,"pensylvanica",1112,0
2015,35.562538,-83.497864,2017,23.5,13,1338,7,10,"pensylvanica",1112,0
2015,35.879211,-84.172203,284,32.5,21.5,2791,7,18,"serrulata",856,0
2015,35.590618,-83.470062,1794,20,13.5,1660.75,7,22,"pensylvanica",1157,0
2015,35.590618,-83.470062,1794,20,13.5,1660.75,7,22,"pensylvanica",1157,0
2015,40.866119,-73.879341,25,29.5,18,2252,7,24,"yedoensis",629,0
2015,40.866119,-73.879341,25,29.5,18,2252,7,24,"yedoensis",629,0
2015,40.866119,-73.879341,25,32,21,2438.75,7,31,"yedoensis",647,0
2015,40.866119,-73.879341,25,32,21,2438.75,7,31,"yedoensis",647,0
2015,40.866119,-73.879341,25,28.5,18,2615.75,8,7,"yedoensis",652,0
2015,40.866119,-73.879341,25,28.5,18,2615.75,8,7,"yedoensis",652,0
2015,35.562538,-83.497864,2017,21,11,1891.25,8,12,"pensylvanica",1329,0
2015,35.562538,-83.497864,2017,21,11,1891.25,8,12,"pensylvanica",1329,0
2015,35.562538,-83.497864,2017,21,11,1891.25,8,12,"pensylvanica",1329,0
2015,40.866119,-73.879341,25,29,18.5,2757.5,8,13,"yedoensis",685,0
2015,40.866119,-73.879341,25,29,18.5,2757.5,8,13,"yedoensis",685,0
2015,35.562538,-83.497864,2017,20.5,9,1906,8,13,"pensylvanica",1329,0
2015,35.562538,-83.497864,2017,20.5,9,1906,8,13,"pensylvanica",1329,0
2015,35.562538,-83.497864,2017,20.5,9,1906,8,13,"pensylvanica",1329,0
2015,35.590618,-83.470062,1794,18,13,2124.75,8,18,"pensylvanica",1268,0
2015,35.590618,-83.470062,1794,18,13,2124.75,8,18,"pensylvanica",1268,0
2015,40.866119,-73.879341,25,30.5,24,2945.25,8,20,"yedoensis",685,0
2015,40.866119,-73.879341,25,30.5,24,2945.25,8,20,"yedoensis",685,0
2015,35.879211,-84.172203,284,28,17.5,3649.5,8,21,"serrulata",1048,0
2015,35.590618,-83.470062,1794,19,11.5,2171.25,8,21,"pensylvanica",1288,0
2015,35.590618,-83.470062,1794,19,11.5,2171.25,8,21,"pensylvanica",1288,0
2015,41.71357,-121.507545,1452,29.5,14,2870,8,24,"emarginata",224,0
2015,41.709045,-121.514771,1506,29,14,2826,8,24,"emarginata",261,0
2015,35.879211,-84.172203,284,28.5,14.5,3742.25,8,25,"serrulata",1057,0
2015,35.562538,-83.497864,2017,19,6.5,2094,8,26,"pensylvanica",1375,0
2015,35.562538,-83.497864,2017,19,6.5,2094,8,26,"pensylvanica",1375,0
2015,35.562538,-83.497864,2017,19,6.5,2094,8,26,"pensylvanica",1375,0
2015,35.879211,-84.172203,284,28.5,19.5,3856.25,8,30,"serrulata",1057,0
2015,41.71357,-121.507545,1452,26,6,3001.5,8,31,"emarginata",224,0
2015,41.709045,-121.514771,1506,25.5,6,2955.5,8,31,"emarginata",261,0
2015,40.866119,-73.879341,25,32,20.5,3266.75,9,2,"yedoensis",696,0
2015,40.866119,-73.879341,25,32,20.5,3266.75,9,2,"yedoensis",696,0
2015,35.879211,-84.172203,284,33,20,3957,9,3,"serrulata",1057,0
2015,35.879211,-84.172203,284,31,18.5,4059,9,7,"serrulata",1057,0
2015,41.71357,-121.507545,1452,30.5,8.5,3115.25,9,8,"emarginata",224,0
2015,41.709045,-121.514771,1506,30.5,8.5,3068.75,9,8,"emarginata",261,0
2015,40.866119,-73.879341,25,33,22.5,3445,9,9,"yedoensis",696,0
2015,40.866119,-73.879341,25,33,22.5,3445,9,9,"yedoensis",696,0
2015,44.272942,-73.947464,500,22,10.5,2311,9,11,"pensylvanica",783,0
2015,44.272942,-73.947464,500,22,10.5,2311,9,11,"pensylvanica",783,0
2015,44.272942,-73.947464,500,22,10.5,2311,9,11,"pensylvanica",783,0
2015,35.879211,-84.172203,284,24,14.5,4172.25,9,12,"serrulata",1083,0
2015,41.71357,-121.507545,1452,20,7,3242.75,9,14,"emarginata",224,0
2015,41.709045,-121.514771,1506,19,6,3195,9,14,"emarginata",261,0
2015,40.866119,-73.879341,25,30.5,16,3596.75,9,16,"yedoensis",756,0
2015,40.866119,-73.879341,25,30.5,16,3596.75,9,16,"yedoensis",756,0
2015,35.879211,-84.172203,284,27,13,4261.75,9,17,"serrulata",1083,0
2015,44.272942,-73.947464,500,26.5,10,2424.75,9,18,"pensylvanica",810,0
2015,44.272942,-73.947464,500,26.5,10,2424.75,9,18,"pensylvanica",810,0
2015,44.272942,-73.947464,500,26.5,10,2424.75,9,18,"pensylvanica",810,0
2015,47.279659,-92.168053,445,20.5,5,2395,9,20,"pensylvanica",640,0
2015,41.71357,-121.507545,1452,29,10.5,3335.75,9,21,"emarginata",230,0
2015,41.709045,-121.514771,1506,28.5,10.5,3287,9,21,"emarginata",268,0
2015,35.590618,-83.470062,1794,17,10,2610,9,21,"pensylvanica",1323,0
2015,35.590618,-83.470062,1794,17,10,2610,9,21,"pensylvanica",1323,0
2015,35.879211,-84.172203,284,26.5,14,4369.25,9,22,"serrulata",1083,0
2015,40.866119,-73.879341,25,23.5,15,3783.25,9,25,"yedoensis",756,0
2015,40.866119,-73.879341,25,23.5,15,3783.25,9,25,"yedoensis",756,0
2015,35.879211,-84.172203,284,27.5,17.5,4496,9,28,"serrulata",1099,0
2015,44.272942,-73.947464,500,20.5,7,2550,9,28,"pensylvanica",818,0
2015,44.272942,-73.947464,500,20.5,7,2550,9,28,"pensylvanica",818,0
2015,44.272942,-73.947464,500,20.5,7,2550,9,28,"pensylvanica",818,0
2015,40.866119,-73.879341,25,27.5,19.5,3861,9,29,"yedoensis",764,0
2015,40.866119,-73.879341,25,27.5,19.5,3861,9,29,"yedoensis",764,0
2015,35.879211,-84.172203,284,17,13,4590.5,10,3,"serrulata",1139,0
2015,42.330338,-71.049316,1,18.5,5.5,3487.5,10,6,"serrulata",764,1
2015,40.866119,-73.879341,25,22.5,11.5,3979.25,10,7,"yedoensis",836,0
2015,40.866119,-73.879341,25,22.5,11.5,3979.25,10,7,"yedoensis",836,0
2015,44.272942,-73.947464,500,15.5,4.5,2627,10,7,"pensylvanica",893,0
2015,44.272942,-73.947464,500,15.5,4.5,2627,10,7,"pensylvanica",893,0
2015,35.590618,-83.470062,1794,18.5,6,2823.25,10,7,"pensylvanica",1492,0
2015,35.590618,-83.470062,1794,18.5,6,2823.25,10,7,"pensylvanica",1492,0
2015,44.272942,-73.947464,500,15.5,4.5,2627,10,7,"pensylvanica",893,0
2015,35.879211,-84.172203,284,27.5,13.5,4691,10,8,"serrulata",1148,0
2015,41.093391,-74.025383,122,19,9,3791,10,14,"serrulata",815,0
2015,40.866119,-73.879341,25,20.5,12,4093.5,10,14,"yedoensis",846,0
2015,40.866119,-73.879341,25,20.5,12,4093.5,10,14,"yedoensis",846,0
2015,44.272942,-73.947464,500,11.5,-1.5,2696.5,10,15,"pensylvanica",918,0
2015,44.272942,-73.947464,500,11.5,-1.5,2696.5,10,15,"pensylvanica",918,0
2015,44.272942,-73.947464,500,11.5,-1.5,2696.5,10,15,"pensylvanica",918,0
2015,35.879211,-84.172203,284,22,7,4827,10,16,"serrulata",1179,0
2015,40.866119,-73.879341,25,20,6.5,4154,10,20,"yedoensis",846,0
2015,40.866119,-73.879341,25,20,6.5,4154,10,20,"yedoensis",846,0
2015,35.879211,-84.172203,284,24,7,4911,10,23,"serrulata",1179,0
2015,40.866119,-73.879341,25,17,7.5,4286.75,10,30,"yedoensis",887,0
2015,40.866119,-73.879341,25,17,7.5,4286.75,10,30,"yedoensis",887,0
2015,35.879211,-84.172203,284,16.5,5.5,5028.25,10,31,"serrulata",1204,0
2015,35.879211,-84.172203,284,22.5,15,5077.75,11,3,"serrulata",1226,0
2015,40.866119,-73.879341,25,21,11.5,4366.75,11,5,"yedoensis",887,0
2015,40.866119,-73.879341,25,21,11.5,4366.75,11,5,"yedoensis",887,0
2015,35.879211,-84.172203,284,16.5,8,5164,11,8,"serrulata",1239,0
2015,35.879211,-84.172203,284,19.5,3.5,5198,11,11,"serrulata",1259,0
2015,42.330338,-71.049316,1,15,7.5,3916.5,11,13,"serrulata",838,1
2015,35.879211,-84.172203,284,15,-1,5237.5,11,15,"serrulata",1259,0
2015,35.879211,-84.172203,284,17,0.5,5303.5,11,21,"serrulata",1299,0
2015,35.879211,-84.172203,284,19,8.5,5359.25,11,28,"serrulata",1299,0
2015,35.879211,-84.172203,284,14,-1,5437.5,12,6,"serrulata",1437,0
2015,35.879211,-84.172203,284,15.5,4,5565.75,12,17,"serrulata",1463,0
2015,42.330338,-71.049316,1,14,6.5,4158.25,12,22,"serrulata",912,0
2016,42.330338,-71.049316,1,5,2,10.25,1,9,"serrulata",0,0
2016,37.545815,-122.327965,40,16.5,10.5,208.25,1,19,"serrulata",121,0
2016,37.545815,-122.327965,40,15.5,7,293.25,1,26,"serrulata",148,0
2016,37.545815,-122.327965,40,14,6,374.25,2,2,"serrulata",162,0
2016,37.545815,-122.327965,40,24.5,11.5,576.5,2,16,"serrulata",162,0
2016,37.545815,-122.327965,40,21,8.5,667.75,2,23,"serrulata",182,0
2016,42.330338,-71.049316,1,17.5,5,119.25,2,25,"serrulata",203,0
2016,37.545815,-122.327965,40,21,9.5,771,3,1,"serrulata",182,0
2016,42.330338,-71.049316,1,4.5,-7,150,3,3,"serrulata",217,0
2016,41.71357,-121.507545,1452,4,-4.5,227.5,3,8,"emarginata",94,0
2016,41.709045,-121.514771,1506,3.5,-4.5,216.75,3,8,"emarginata",126,0
2016,37.545815,-122.327965,40,14.5,6.5,866.75,3,8,"serrulata",281,0
2016,37.545815,-122.327965,40,18,6.5,957.5,3,15,"serrulata",357,0
2016,40.866119,-73.879341,25,15,4.5,318.5,3,18,"yedoensis",222,0
2016,40.866119,-73.879341,25,15,4.5,318.5,3,18,"yedoensis",222,0
2016,37.545815,-122.327965,40,16,8.5,1057.75,3,22,"serrulata",365,0
2016,40.866119,-73.879341,25,19,6,372.5,3,25,"yedoensis",225,1
2016,37.545815,-122.327965,40,17,5.5,1147,3,29,"serrulata",365,0
2016,35.562538,-83.497864,2017,13.5,-0.5,221,3,30,"pensylvanica",451,0
2016,35.562538,-83.497864,2017,13.5,-0.5,221,3,30,"pensylvanica",451,0
2016,35.562538,-83.497864,2017,13.5,-0.5,221,3,30,"pensylvanica",451,0
2016,40.866119,-73.879341,25,23.5,12.5,444.25,4,1,"yedoensis",247,1
2016,40.866119,-73.879341,25,23.5,12.5,444.25,4,1,"yedoensis",247,1
2016,40.866119,-73.879341,25,23.5,12.5,444.25,4,1,"yedoensis",247,1
2016,35.590618,-83.470062,1794,12.5,-1,270.75,4,2,"pensylvanica",465,0
2016,35.590618,-83.470062,1794,12.5,-1,270.75,4,2,"pensylvanica",465,0
2016,37.545815,-122.327965,40,25.5,8,1244.5,4,5,"serrulata",365,0
2016,40.866119,-73.879341,25,11.5,3.5,485,4,8,"yedoensis",287,0
2016,40.866119,-73.879341,25,11.5,3.5,485,4,8,"yedoensis",287,1
2016,40.866119,-73.879341,25,11.5,3.5,485,4,8,"yedoensis",287,1
2016,37.545815,-122.327965,40,16,11,1357.5,4,12,"serrulata",383,0
2016,53.93327,-116.5765,1255,8.5,-8.5,72,4,14,"emarginata",49,0
2016,40.866119,-73.879341,25,17,3.5,540.25,4,15,"yedoensis",293,1
2016,40.866119,-73.879341,25,17,3.5,540.25,4,15,"yedoensis",293,1
2016,40.866119,-73.879341,25,17,3.5,540.25,4,15,"yedoensis",293,1
2016,53.93327,-116.5765,1255,20,1.5,108,4,19,"emarginata",49,1
2016,37.545815,-122.327965,40,26,11,1472,4,19,"serrulata",385,0
2016,35.590618,-83.470062,1794,20,7.5,357.75,4,19,"pensylvanica",497,0
2016,35.590618,-83.470062,1794,20,7.5,357.75,4,19,"pensylvanica",497,0
2016,40.866119,-73.879341,25,20,8,612.5,4,20,"yedoensis",293,1
2016,40.866119,-73.879341,25,24.5,12.5,645,4,22,"yedoensis",293,0
2016,40.866119,-73.879341,25,24.5,12.5,645,4,22,"yedoensis",293,0
2016,37.545815,-122.327965,40,17.5,6.5,1572.5,4,26,"serrulata",389,0
2016,41.71357,-121.507545,1452,14.5,0.5,610.5,4,28,"emarginata",134,1
2016,41.709045,-121.514771,1506,14,0.5,584.5,4,28,"emarginata",177,0
2016,40.866119,-73.879341,25,14,7.5,737.25,4,29,"yedoensis",312,0
2016,40.866119,-73.879341,25,14,7.5,737.25,4,29,"yedoensis",312,0
2016,35.590618,-83.470062,1794,16.5,8,531.75,5,3,"pensylvanica",603,0
2016,41.71357,-121.507545,1452,14.5,5.5,684.5,5,5,"emarginata",140,1
2016,41.709045,-121.514771,1506,14,5.5,657.25,5,5,"emarginata",183,0
2016,40.866119,-73.879341,25,12.5,8.5,812.25,5,6,"yedoensis",351,0
2016,41.71357,-121.507545,1452,23.5,4.5,758.25,5,11,"emarginata",146,1
2016,41.709045,-121.514771,1506,23,5,729.75,5,11,"emarginata",188,0
2016,35.590618,-83.470062,1794,18.5,9.5,594,5,11,"pensylvanica",614,0
2016,35.590618,-83.470062,1794,18.5,9.5,594,5,11,"pensylvanica",614,0
2016,35.590618,-83.470062,1794,15,2,647.75,5,17,"pensylvanica",639,1
2016,35.590618,-83.470062,1794,15,2,647.75,5,17,"pensylvanica",639,1
2016,41.71357,-121.507545,1452,16.5,2,863.25,5,19,"emarginata",148,0
2016,41.709045,-121.514771,1506,15.5,1.5,831.75,5,19,"emarginata",191,1
2016,40.866119,-73.879341,25,24,10,1019.75,5,20,"yedoensis",369,0
2016,40.866119,-73.879341,25,24,10,1019.75,5,20,"yedoensis",369,0
2016,40.866119,-73.879341,25,24,10,1019.75,5,20,"yedoensis",369,0
2016,35.590618,-83.470062,1794,16.5,8.5,683.75,5,20,"pensylvanica",643,1
2016,35.590618,-83.470062,1794,16.5,8.5,683.75,5,20,"pensylvanica",643,1
2016,35.590618,-83.470062,1794,17,4.5,720.25,5,24,"pensylvanica",677,1
2016,35.590618,-83.470062,1794,17,4.5,720.25,5,24,"pensylvanica",677,1
2016,40.866119,-73.879341,25,29.5,13.5,1109.25,5,25,"yedoensis",381,0
2016,40.866119,-73.879341,25,29.5,13.5,1109.25,5,25,"yedoensis",381,0
2016,36.649811,-81.575768,1421,19.5,4,745,5,25,"pensylvanica",625,0
2016,36.649811,-81.575768,1421,19.5,4,745,5,25,"pensylvanica",625,0
2016,41.709045,-121.514771,1506,20,3.5,885.5,5,26,"emarginata",201,1
2016,40.866119,-73.879341,25,31,19,1159,5,27,"yedoensis",381,0
2016,41.71357,-121.507545,1452,28,11.5,1010.75,6,1,"emarginata",156,0
2016,41.709045,-121.514771,1506,27.5,12,975.25,6,1,"emarginata",201,1
2016,35.590618,-83.470062,1794,19,10.5,837.5,6,1,"pensylvanica",699,0
2016,35.590618,-83.470062,1794,19,10.5,837.5,6,1,"pensylvanica",699,0
2016,40.866119,-73.879341,25,22,16.5,1322,6,3,"yedoensis",411,0
2016,40.866119,-73.879341,25,22,16.5,1322,6,3,"yedoensis",411,0
2016,35.590618,-83.470062,1794,19,5.5,943,6,8,"pensylvanica",787,0
2016,35.590618,-83.470062,1794,19,5.5,943,6,8,"pensylvanica",787,0
2016,36.649811,-81.575768,1421,20,8.5,968.75,6,8,"pensylvanica",688,0
2016,36.649811,-81.575768,1421,20,8.5,968.75,6,8,"pensylvanica",688,0
2016,41.71357,-121.507545,1452,23,7.5,1173.5,6,9,"emarginata",156,0
2016,41.709045,-121.514771,1506,22.5,8,1136.75,6,9,"emarginata",201,1
2016,40.866119,-73.879341,25,22.5,12,1447.25,6,9,"yedoensis",450,0
2016,40.866119,-73.879341,25,22.5,12,1447.25,6,9,"yedoensis",450,0
2016,40.866119,-73.879341,25,24.5,12.5,1465.75,6,10,"yedoensis",450,0
2016,40.866119,-73.879341,25,29,15,1571,6,15,"yedoensis",450,0
2016,40.866119,-73.879341,25,29,15,1571,6,15,"yedoensis",450,0
2016,41.71357,-121.507545,1452,14,5.5,1258,6,17,"emarginata",161,0
2016,41.709045,-121.514771,1506,13.5,4.5,1218.25,6,17,"emarginata",209,0
2016,40.866119,-73.879341,25,30.5,17,1729.75,6,22,"yedoensis",452,0
2016,40.866119,-73.879341,25,30.5,17,1729.75,6,22,"yedoensis",452,0
2016,41.71357,-121.507545,1452,24,7.5,1350.5,6,23,"emarginata",173,0
2016,41.709045,-121.514771,1506,23.5,7.5,1310,6,23,"emarginata",222,0
2016,41.71357,-121.507545,1452,30,12,1490.5,6,30,"emarginata",173,0
2016,41.709045,-121.514771,1506,29.5,12,1448.5,6,30,"emarginata",222,0
2016,40.866119,-73.879341,25,29.5,18.5,1917,6,30,"yedoensis",465,0
2016,40.866119,-73.879341,25,29.5,18.5,1917,6,30,"yedoensis",465,0
2016,41.71357,-121.507545,1452,27.5,10.5,1631.25,7,7,"emarginata",173,0
2016,41.709045,-121.514771,1506,27,10.5,1588,7,7,"emarginata",222,0
2016,40.866119,-73.879341,25,28.5,18.5,2203.75,7,12,"yedoensis",525,0
2016,40.866119,-73.879341,25,28.5,18.5,2203.75,7,12,"yedoensis",525,0
2016,40.866119,-73.879341,25,29,18.5,2416.5,7,20,"yedoensis",536,0
2016,40.866119,-73.879341,25,29,18.5,2416.5,7,20,"yedoensis",536,0
2016,41.71357,-121.507545,1452,30.5,11.5,2147.5,8,2,"emarginata",174,0
2016,41.709045,-121.514771,1506,30,12,2101.25,8,2,"emarginata",224,0
2016,40.866119,-73.879341,25,29,19,2832,8,5,"yedoensis",590,0
2016,40.866119,-73.879341,25,29,19,2832,8,5,"yedoensis",590,0
2016,36.649811,-81.575768,1421,24,16.5,2161.75,8,12,"pensylvanica",956,0
2016,41.71357,-121.507545,1452,28.5,10,2622,8,24,"emarginata",174,0
2016,41.709045,-121.514771,1506,28.5,10,2573.5,8,24,"emarginata",224,0
2016,40.866119,-73.879341,25,30,17.5,3336,8,24,"yedoensis",635,0
2016,40.866119,-73.879341,25,30,17.5,3336,8,24,"yedoensis",635,0
2016,40.866119,-73.879341,25,30,19.5,3491,8,30,"yedoensis",635,0
2016,40.866119,-73.879341,25,30,19.5,3491,8,30,"yedoensis",635,0
2016,47.279659,-92.168053,445,24.5,11.5,2092.75,8,30,"pensylvanica",727,0
2016,41.71357,-121.507545,1452,26.5,8.5,2759.5,8,31,"emarginata",174,0
2016,36.649811,-81.575768,1421,24.5,13,2517,8,31,"pensylvanica",1063,0
2016,46.996738,-94.696556,430,24,9.5,2453.25,8,31,"pensylvanica",584,0
2016,35.590618,-83.470062,1794,22.5,10.5,2551,9,6,"pensylvanica",1200,0
2016,35.590618,-83.470062,1794,22.5,10.5,2551,9,6,"pensylvanica",1200,0
2016,46.996738,-94.696556,430,24,15,2567.25,9,6,"pensylvanica",616,0
2016,40.866119,-73.879341,25,30.5,20.5,3703,9,8,"yedoensis",647,0
2016,40.866119,-73.879341,25,30.5,20.5,3703,9,8,"yedoensis",647,0
2016,46.996738,-94.696556,430,23,12,2602.5,9,8,"pensylvanica",661,0
2016,46.996738,-94.696556,430,21.5,12.5,2667.75,9,12,"pensylvanica",661,0
2016,40.866119,-73.879341,25,27,15.5,3825,9,13,"yedoensis",649,0
2016,40.866119,-73.879341,25,27,15.5,3825,9,13,"yedoensis",649,0
2016,35.590618,-83.470062,1794,23.5,12,2673.5,9,13,"pensylvanica",1211,0
2016,35.590618,-83.470062,1794,23.5,12,2673.5,9,13,"pensylvanica",1211,0
2016,46.996738,-94.696556,430,15.5,0.5,2686.5,9,14,"pensylvanica",661,0
2016,46.996738,-94.696556,430,21.5,8,2745.25,9,18,"pensylvanica",667,0
2016,35.590618,-83.470062,1794,18.5,9.5,2787,9,20,"pensylvanica",1224,0
2016,35.590618,-83.470062,1794,18.5,9.5,2787,9,20,"pensylvanica",1224,0
2016,40.866119,-73.879341,25,28,18.5,4000.5,9,21,"yedoensis",681,0
2016,40.866119,-73.879341,25,28,18.5,4000.5,9,21,"yedoensis",681,0
2016,46.996738,-94.696556,430,20,9.5,2789.5,9,21,"pensylvanica",668,0
2016,46.996738,-94.696556,430,15.5,8,2862.5,9,26,"pensylvanica",678,0
2016,40.866119,-73.879341,25,19,13.5,4148.75,9,29,"yedoensis",698,0
2016,40.866119,-73.879341,25,19,13.5,4148.75,9,29,"yedoensis",698,0
2016,46.996738,-94.696556,430,15.5,8,2894.25,9,29,"pensylvanica",681,0
2016,36.649811,-81.575768,1421,17.5,6,3015.75,10,1,"pensylvanica",1125,0
2016,46.996738,-94.696556,430,22,7.5,2934.75,10,2,"pensylvanica",681,0
2016,46.996738,-94.696556,430,12,3,2989.5,10,6,"pensylvanica",690,0
2016,35.590618,-83.470062,1794,20.5,8.5,3022.5,10,7,"pensylvanica",1237,0
2016,35.590618,-83.470062,1794,20.5,8.5,3022.5,10,7,"pensylvanica",1237,0
2016,46.996738,-94.696556,430,12,-2,3003.25,10,9,"pensylvanica",692,0
2016,46.996738,-94.696556,430,9.5,-2.5,3035,10,13,"pensylvanica",694,0
2016,46.996738,-94.696556,430,18.5,0.5,3063.75,10,16,"pensylvanica",694,0
