"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"IN",39.140896,-86.5159,240,"cerasus",1,586.64,15.5,1.16,2021,4,23,2021-04-23,113
"IN",40.060658,-85.999557,239,"pensylvanica",1,586.79,22.7,15.86,2021,4,28,2021-04-28,118
"IN",39.140896,-86.5159,240,"cerasus",0,708.46,23.67,3.86,2021,5,1,2021-05-01,121
"IN",39.140896,-86.5159,240,"cerasus",0,801.79,16.19,1.9,2021,5,8,2021-05-08,128
"IN",39.140896,-86.5159,240,"cerasus",0,933.13,24.97,15.51,2021,5,18,2021-05-18,138
"IN",39.140896,-86.5159,240,"cerasus",0,1166.27,15.78,7.59,2021,5,29,2021-05-29,149
"IN",39.140896,-86.5159,240,"cerasus",0,1385.3,26.88,20.34,2021,6,9,2021-06-09,160
"IN",39.140896,-86.5159,240,"cerasus",0,1551.82,28.36,13.71,2021,6,16,2021-06-16,167
"IN",39.140896,-86.5159,240,"cerasus",0,1707.2,26.07,11.71,2021,6,23,2021-06-23,174
"IN",39.140896,-86.5159,240,"cerasus",0,1882.76,28.63,20.93,2021,6,30,2021-06-30,181
"IN",39.140896,-86.5159,240,"cerasus",0,2043.95,31.6,20.22,2021,7,7,2021-07-07,188
"IN",39.140896,-86.5159,240,"cerasus",0,2204.14,29.56,18.31,2021,7,14,2021-07-14,195
"IN",39.140896,-86.5159,240,"cerasus",0,2544.92,31.11,18.61,2021,7,28,2021-07-28,209
"IN",39.140896,-86.5159,240,"cerasus",0,2694.48,28.1,13.65,2021,8,4,2021-08-04,216
"IN",39.140896,-86.5159,240,"cerasus",0,3036.28,30.06,19.22,2021,8,18,2021-08-18,230
"IN",39.140896,-86.5159,240,"cerasus",0,3219.22,31.29,21.27,2021,8,25,2021-08-25,237
"IN",39.140896,-86.5159,240,"cerasus",0,3455.86,24.42,16.1,2021,9,4,2021-09-04,247
"IN",39.140896,-86.5159,240,"cerasus",0,3926.7,29.38,11.78,2021,9,27,2021-09-27,270
"IN",39.140896,-86.5159,240,"cerasus",0,4175.77,27.95,14.24,2021,10,9,2021-10-09,282
"IN",39.140896,-86.5159,240,"cerasus",0,4277.48,27.24,15.85,2021,10,14,2021-10-14,287
"IN",39.140896,-86.5159,240,"cerasus",0,4399.12,15.7,7.21,2021,10,23,2021-10-23,296
"IN",39.140896,-86.5159,240,"cerasus",0,4501.61,12.43,1.99,2021,11,1,2021-11-01,305
"IN",39.140896,-86.5159,240,"cerasus",0,4506.29,9.08,0.27,2021,11,2,2021-11-02,306
"IN",39.140896,-86.5159,240,"cerasus",0,4544.19,21.1,1.3,2021,11,8,2021-11-08,312
"IN",39.140896,-86.5159,240,"cerasus",0,4589.65,4.89,-2.65,2021,11,15,2021-11-15,319
"IN",39.140896,-86.5159,240,"cerasus",0,4624.41,4.17,-3.71,2021,11,22,2021-11-22,326
"IN",39.140896,-86.5159,240,"cerasus",0,4757.9,5.69,-1.73,2021,12,17,2021-12-17,351
"IN",39.140896,-86.5159,240,"cerasus",0,4764.37,2.74,-4.69,2021,12,22,2021-12-22,356
"IN",39.140896,-86.5159,240,"cerasus",0,4843.86,17.08,5.27,2021,12,31,2021-12-31,365
"KY",37.987316,-84.401337,309,"serrulata",0,189.13,2.67,-3.75,2020,2,8,2020-02-08,39
"KY",37.997528,-84.401024,311,"serrulata",0,190.12,9.78,-5.61,2020,2,9,2020-02-09,40
"KY",37.987316,-84.401337,309,"serrulata",0,201.31,6.42,1.88,2020,2,11,2020-02-11,42
"KY",37.997528,-84.401024,311,"serrulata",0,200.1,6.4,1.82,2020,2,11,2020-02-11,42
"KY",37.997528,-84.401024,311,"serrulata",0,203.88,4.76,-2.07,2020,2,13,2020-02-13,44
"KY",37.987316,-84.401337,309,"serrulata",0,205.18,-1.67,-9.2,2020,2,14,2020-02-14,45
"KY",37.987316,-84.401337,309,"serrulata",0,221.15,13.11,1.21,2020,2,18,2020-02-18,49
"KY",37.997528,-84.401024,311,"serrulata",0,219.7,13.1,1.14,2020,2,18,2020-02-18,49
"KY",37.997528,-84.401024,311,"serrulata",0,222.71,4.81,-4.45,2020,2,20,2020-02-20,51
"KY",37.987316,-84.401337,309,"serrulata",0,224.24,3.41,-9.63,2020,2,21,2020-02-21,52
"KY",37.997528,-84.401024,311,"serrulata",0,222.77,8.99,-8.88,2020,2,22,2020-02-22,53
"KY",37.987316,-84.401337,309,"serrulata",0,242.1,11.29,6,2020,2,25,2020-02-25,56
"KY",37.997528,-84.401024,311,"serrulata",0,245.65,8.56,1.77,2020,2,26,2020-02-26,57
"KY",37.997528,-84.401024,311,"serrulata",0,245.65,3.09,-3.65,2020,2,27,2020-02-27,58
"KY",37.997528,-84.401024,311,"serrulata",0,246.79,3.92,-7.34,2020,2,29,2020-02-29,60
"KY",37.987316,-84.401337,309,"serrulata",0,262.14,14.34,2.52,2020,3,2,2020-03-02,62
"KY",37.997528,-84.401024,311,"serrulata",0,271.16,15.06,6.4,2020,3,3,2020-03-03,63
"KY",37.987316,-84.401337,309,"serrulata",0,281.67,17.31,0.19,2020,3,4,2020-03-04,64
"KY",37.997528,-84.401024,311,"serrulata",0,288.22,16.52,0.12,2020,3,5,2020-03-05,65
"KY",37.987316,-84.401337,309,"serrulata",0,295.19,9.77,0.58,2020,3,6,2020-03-06,66
"KY",37.997528,-84.401024,311,"serrulata",0,304.81,17.39,-2.68,2020,3,8,2020-03-08,68
"KY",37.987316,-84.401337,309,"serrulata",0,317.5,18.88,2.64,2020,3,9,2020-03-09,69
"KY",37.997528,-84.401024,311,"serrulata",0,327.61,16.24,7.93,2020,3,10,2020-03-10,70
"KY",37.987316,-84.401337,309,"serrulata",0,340.66,14.52,7.56,2020,3,11,2020-03-11,71
"KY",37.987316,-84.401337,309,"serrulata",0,364.18,16.94,5.33,2020,3,13,2020-03-13,73
"KY",37.997528,-84.401024,311,"serrulata",0,362.06,16.92,5.29,2020,3,13,2020-03-13,73
"KY",37.997528,-84.401024,311,"serrulata",0,382.91,10,4.08,2020,3,17,2020-03-17,77
"KY",37.987316,-84.401337,309,"yedoensis",1,395.34,16.97,3.35,2020,3,18,2020-03-18,78
"KY",37.997528,-84.401024,311,"serrulata",0,409.32,21.08,11.52,2020,3,19,2020-03-19,79
"KY",37.987316,-84.401337,309,"yedoensis",1,428.05,22.61,10.1,2020,3,20,2020-03-20,80
"KY",37.997528,-84.401024,311,"serrulata",0,434.87,9.79,-1.4,2020,3,22,2020-03-22,82
"KY",37.987316,-84.401337,309,"yedoensis",1,437.41,9.87,-1.36,2020,3,22,2020-03-22,82
"KY",37.997528,-84.401024,311,"serrulata",0,450.57,12.37,3.57,2020,3,24,2020-03-24,84
"KY",37.997528,-84.401024,311,"serrulata",1,474.15,22.6,4.54,2020,3,26,2020-03-26,86
"KY",37.987316,-84.401337,309,"yedoensis",1,476.79,22.68,4.54,2020,3,26,2020-03-26,86
"KY",37.997528,-84.401024,311,"serrulata",1,530.73,22.27,14.46,2020,3,29,2020-03-29,89
"KY",37.987316,-84.401337,309,"yedoensis",1,533.5,22.3,14.53,2020,3,29,2020-03-29,89
"KY",37.997528,-84.401024,311,"serrulata",1,551.76,10.86,5.04,2020,3,31,2020-03-31,91
"KY",37.987316,-84.401337,309,"yedoensis",1,554.59,10.87,5.09,2020,3,31,2020-03-31,91
"KY",37.997528,-84.401024,311,"serrulata",1,577.58,19.32,1.45,2020,4,3,2020-04-03,94
"KY",37.987316,-84.401337,309,"yedoensis",1,580.47,19.37,1.42,2020,4,3,2020-04-03,94
"KY",37.987316,-84.401337,309,"yedoensis",1,622.96,22.22,8.6,2020,4,6,2020-04-06,97
"KY",37.997528,-84.401024,311,"serrulata",1,637.72,24.7,10.7,2020,4,7,2020-04-07,98
"KY",37.987316,-84.401337,309,"yedoensis",1,660.21,26.44,12.62,2020,4,8,2020-04-08,99
"KY",37.987316,-84.401337,309,"yedoensis",1,678.07,11.34,0.06,2020,4,10,2020-04-10,101
"KY",37.997528,-84.401024,311,"serrulata",1,682.83,16.13,-0.48,2020,4,11,2020-04-11,102
"KY",37.997528,-84.401024,311,"serrulata",1,709.65,7.5,0.68,2020,4,14,2020-04-14,105
"KY",37.987316,-84.401337,309,"yedoensis",0,712.77,7.48,0.72,2020,4,14,2020-04-14,105
"KY",37.997528,-84.401024,311,"serrulata",1,717.6,11.52,-3.84,2020,4,16,2020-04-16,107
"KY",37.987316,-84.401337,309,"yedoensis",0,720.78,11.57,-3.85,2020,4,16,2020-04-16,107
"KY",37.987316,-84.401337,309,"yedoensis",0,729.59,16.9,0.72,2020,4,17,2020-04-17,108
"KY",38.028393,-84.499519,304,"serrulata",1,3531.74,26.82,16.66,2020,8,30,2020-08-30,243
"KY",38.028393,-84.499519,304,"serrulata",0,3690.07,27.8,12.57,2020,9,6,2020-09-06,250
"KY",38.028393,-84.499519,304,"serrulata",0,3849.45,26.32,18.87,2020,9,13,2020-09-13,257
"KY",38.028393,-84.499519,304,"serrulata",0,3970.84,21.86,6.64,2020,9,20,2020-09-20,264
"KY",38.028393,-84.499519,304,"serrulata",0,4091.92,26.23,14.22,2020,9,27,2020-09-27,271
"KY",38.028393,-84.499519,304,"serrulata",0,4186.82,20.19,5.53,2020,10,4,2020-10-04,278
"KY",38.028393,-84.499519,304,"serrulata",0,4298.02,20.82,16.4,2020,10,11,2020-10-11,285
"KY",38.028393,-84.499519,304,"serrulata",0,4386.71,14.95,4.03,2020,10,18,2020-10-18,292
"KY",38.028393,-84.499519,304,"serrulata",0,4496.49,10.98,7.82,2020,10,25,2020-10-25,299
"KY",38.028393,-84.499519,304,"serrulata",0,4565.87,13.38,0.73,2020,11,1,2020-11-01,306
"MA",42.268288,-71.407219,54,"serrulata",0,307.5,16,2.5,2014,4,25,2014-04-25,115
"MA",42.330338,-71.049316,1,"serrulata",1,3487.5,18.5,5.5,2015,10,6,2015-10-06,279
"MA",42.330338,-71.049316,1,"serrulata",1,3916.5,15,7.5,2015,11,13,2015-11-13,317
"MA",42.330338,-71.049316,1,"serrulata",0,4158.25,14,6.5,2015,12,22,2015-12-22,356
"MA",42.330338,-71.049316,1,"serrulata",0,10.25,5,2,2016,1,9,2016-01-09,9
"MA",42.330338,-71.049316,1,"serrulata",0,119.25,17.5,5,2016,2,25,2016-02-25,56
"MA",42.330338,-71.049316,1,"serrulata",0,150,4.5,-7,2016,3,3,2016-03-03,63
"MA",42.23539,-71.146767,30,"cerasus",0,109,8,-1.5,2019,3,17,2019-03-17,76
"MA",42.046661,-72.753372,71,"serrulata",0,14.21,-3.28,-10.41,2021,2,9,2021-02-09,40
"MA",42.046661,-72.753372,71,"serrulata",0,15.29,1.07,-7.42,2021,2,17,2021-02-17,48
"MA",42.119831,-72.778954,69,"serrulata",0,18,8.6,-0.32,2021,2,24,2021-02-24,55
"MA",42.046661,-72.753372,71,"serrulata",0,23.65,5.79,-5.55,2021,2,26,2021-02-26,57
"MA",42.119831,-72.778954,69,"serrulata",0,25.73,4.71,-9.63,2021,3,3,2021-03-03,62
"MA",42.046661,-72.753372,71,"serrulata",0,28.18,5.33,-5.38,2021,3,4,2021-03-04,63
"MA",42.046661,-72.753372,71,"serrulata",0,44.28,18.99,-0.89,2021,3,11,2021-03-11,70
"MA",42.119831,-72.778954,69,"serrulata",0,52.64,18.13,4.2,2021,3,12,2021-03-12,71
"MA",42.046661,-72.753372,71,"serrulata",0,66.5,5.83,-3.09,2021,3,19,2021-03-19,78
"MA",42.046661,-72.753372,71,"serrulata",1,142.86,19.67,5.05,2021,3,27,2021-03-27,86
"MA",42.046661,-72.753372,71,"serrulata",1,179.87,9.63,-5.28,2021,4,3,2021-04-03,93
"MA",42.046661,-72.753372,71,"serrulata",1,230.83,22.61,3.51,2021,4,8,2021-04-08,98
"MA",42.046661,-72.753372,71,"serrulata",1,318.19,6.48,0.59,2021,4,16,2021-04-16,106
"MA",42.046661,-72.753372,71,"serrulata",1,357.67,21.71,2.09,2021,4,20,2021-04-20,110
"MA",42.046661,-72.753372,71,"serrulata",1,403.45,15.98,6.53,2021,4,25,2021-04-25,115
"MA",42.046661,-72.753372,71,"serrulata",1,466,16.46,8.25,2021,4,30,2021-04-30,120
"MA",42.046661,-72.753372,71,"serrulata",1,475.88,15.79,3.98,2021,5,1,2021-05-01,121
"MA",42.046661,-72.753372,71,"serrulata",1,505.8,22.24,8.8,2021,5,3,2021-05-03,123
"MD",38.984314,-76.940369,38,"yedoensis",0,103.75,0.5,-10,2018,2,3,2018-02-03,34
"MD",38.991508,-76.950378,40,"yedoensis",0,102.25,3,-4,2018,2,6,2018-02-06,37
"MD",38.986008,-76.938278,26,"yedoensis",0,104.25,3.5,-4,2018,2,6,2018-02-06,37
"MD",38.984314,-76.940369,38,"yedoensis",0,105.5,4,-4,2018,2,8,2018-02-08,39
"MD",38.988239,-76.943115,40,"yedoensis",0,102.75,3.5,-4.5,2018,2,8,2018-02-08,39
"MD",38.989643,-76.940872,26,"yedoensis",0,102.75,3.5,-4.5,2018,2,8,2018-02-08,39
"MD",38.983994,-76.935974,21,"yedoensis",0,105.5,4.5,-4.5,2018,2,9,2018-02-09,40
"MD",38.984295,-76.944366,50,"yedoensis",0,102.75,4,-5,2018,2,9,2018-02-09,40
"MD",38.984661,-76.93821,24,"yedoensis",0,118,14,4.5,2018,2,11,2018-02-11,42
"MD",38.989643,-76.940872,26,"yedoensis",0,115.25,14,4.5,2018,2,11,2018-02-11,42
"MD",38.983994,-76.935974,21,"yedoensis",0,129.75,18.5,5,2018,2,12,2018-02-12,43
"MD",38.984661,-76.93821,24,"yedoensis",0,132.75,7.5,-1.5,2018,2,13,2018-02-13,44
"MD",38.991508,-76.950378,40,"yedoensis",0,130,7.5,-2,2018,2,13,2018-02-13,44
"MD",38.982372,-76.939468,31,"yedoensis",0,132.75,7.5,-1.5,2018,2,13,2018-02-13,44
"MD",38.984314,-76.940369,38,"yedoensis",0,132.75,7.5,-1.5,2018,2,13,2018-02-13,44
"MD",38.988239,-76.943115,40,"yedoensis",0,129.75,7.5,-2,2018,2,13,2018-02-13,44
"MD",38.989643,-76.940872,26,"yedoensis",0,129.75,7.5,-2,2018,2,13,2018-02-13,44
"MD",38.984295,-76.944366,50,"yedoensis",0,129.75,7.5,-2,2018,2,13,2018-02-13,44
"MD",38.984314,-76.940369,38,"yedoensis",0,136.25,7.5,-0.5,2018,2,14,2018-02-14,45
"MD",38.982372,-76.939468,31,"yedoensis",0,136.25,7.5,-0.5,2018,2,14,2018-02-14,45
"MD",38.985867,-76.947266,51,"yedoensis",0,133.25,7.5,-0.5,2018,2,14,2018-02-14,45
"MD",38.986008,-76.938278,26,"yedoensis",0,136.25,7.5,-0.5,2018,2,14,2018-02-14,45
"MD",38.989643,-76.940872,26,"yedoensis",0,133.25,7.5,-0.5,2018,2,14,2018-02-14,45
"MD",38.988239,-76.943115,40,"yedoensis",0,133.25,7.5,-0.5,2018,2,14,2018-02-14,45
"MD",38.984314,-76.940369,38,"yedoensis",0,146,16,3.5,2018,2,15,2018-02-15,46
"MD",38.986008,-76.938278,26,"yedoensis",0,146,16,3.5,2018,2,15,2018-02-15,46
"MD",38.989643,-76.940872,26,"yedoensis",0,142.75,16,3,2018,2,15,2018-02-15,46
"MD",38.983994,-76.935974,21,"yedoensis",0,160.25,21,7.5,2018,2,16,2018-02-16,47
"MD",38.984314,-76.940369,38,"yedoensis",0,160.25,21,7.5,2018,2,16,2018-02-16,47
"MD",38.992157,-76.943802,37,"yedoensis",0,157,21,7.5,2018,2,16,2018-02-16,47
"MD",38.989643,-76.940872,26,"yedoensis",0,157,21,7.5,2018,2,16,2018-02-16,47
"MD",38.984661,-76.93821,24,"yedoensis",0,175.25,9.5,1.5,2018,2,19,2018-02-19,50
"MD",38.991508,-76.950378,40,"yedoensis",0,171.5,9.5,1,2018,2,19,2018-02-19,50
"MD",38.988239,-76.943115,40,"yedoensis",0,171.5,9.5,1,2018,2,19,2018-02-19,50
"MD",38.989643,-76.940872,26,"yedoensis",0,171.5,9.5,1,2018,2,19,2018-02-19,50
"MD",38.984295,-76.944366,50,"yedoensis",0,171.5,9.5,1,2018,2,19,2018-02-19,50
"MD",38.984661,-76.93821,24,"yedoensis",0,186.5,17,5.5,2018,2,20,2018-02-20,51
"MD",38.991508,-76.950378,40,"yedoensis",0,182.75,17,5.5,2018,2,20,2018-02-20,51
"MD",38.983994,-76.935974,21,"yedoensis",0,186.5,17,5.5,2018,2,20,2018-02-20,51
"MD",38.982372,-76.939468,31,"yedoensis",0,186.5,17,5.5,2018,2,20,2018-02-20,51
"MD",38.992157,-76.943802,37,"yedoensis",0,182.75,17,5.5,2018,2,20,2018-02-20,51
"MD",38.984314,-76.940369,38,"yedoensis",0,186.5,17,5.5,2018,2,20,2018-02-20,51
"MD",38.986008,-76.938278,26,"yedoensis",0,186.5,17,5.5,2018,2,20,2018-02-20,51
"MD",38.989643,-76.940872,26,"yedoensis",0,182.75,17,5.5,2018,2,20,2018-02-20,51
"MD",38.984295,-76.944366,50,"yedoensis",0,182.75,17,5.5,2018,2,20,2018-02-20,51
"MD",38.98613,-76.938805,26,"yedoensis",0,186.5,17,5.5,2018,2,20,2018-02-20,51
"MD",38.988239,-76.943115,40,"yedoensis",0,182.75,17,5.5,2018,2,20,2018-02-20,51
"MD",38.984661,-76.93821,24,"yedoensis",0,205.25,26,11.5,2018,2,21,2018-02-21,52
"MD",38.982372,-76.939468,31,"yedoensis",0,205.25,26,11.5,2018,2,21,2018-02-21,52
"MD",38.985867,-76.947266,51,"yedoensis",0,201.5,26,11.5,2018,2,21,2018-02-21,52
"MD",38.984295,-76.944366,50,"yedoensis",0,201.5,26,11.5,2018,2,21,2018-02-21,52
"MD",38.989643,-76.940872,26,"yedoensis",0,217.75,23.5,9,2018,2,22,2018-02-22,53
"MD",38.983994,-76.935974,21,"yedoensis",0,229,10.5,4.5,2018,2,23,2018-02-23,54
"MD",38.984314,-76.940369,38,"yedoensis",0,229,10.5,4.5,2018,2,23,2018-02-23,54
"MD",38.989643,-76.940872,26,"yedoensis",0,242,11,8,2018,2,25,2018-02-25,56
"MD",38.984661,-76.93821,24,"yedoensis",0,255.25,12,6,2018,2,26,2018-02-26,57
"MD",38.983994,-76.935974,21,"yedoensis",0,255.25,12,6,2018,2,26,2018-02-26,57
"MD",38.989643,-76.940872,26,"yedoensis",0,250.75,11.5,6,2018,2,26,2018-02-26,57
"MD",38.988239,-76.943115,40,"yedoensis",0,250.75,11.5,6,2018,2,26,2018-02-26,57
"MD",38.984661,-76.93821,24,"yedoensis",0,261.5,12.5,0,2018,2,27,2018-02-27,58
"MD",38.991508,-76.950378,40,"yedoensis",0,256.75,12.5,-0.5,2018,2,27,2018-02-27,58
"MD",38.984314,-76.940369,38,"yedoensis",0,261.5,12.5,0,2018,2,27,2018-02-27,58
"MD",38.982372,-76.939468,31,"yedoensis",0,261.5,12.5,0,2018,2,27,2018-02-27,58
"MD",38.983994,-76.935974,21,"yedoensis",0,261.5,12.5,0,2018,2,27,2018-02-27,58
"MD",38.988239,-76.943115,40,"yedoensis",0,257,12.5,0,2018,2,27,2018-02-27,58
"MD",38.986008,-76.938278,26,"yedoensis",0,261.5,12.5,0,2018,2,27,2018-02-27,58
"MD",38.989643,-76.940872,26,"yedoensis",0,257,12.5,0,2018,2,27,2018-02-27,58
"MD",38.984295,-76.944366,50,"yedoensis",0,257,12.5,0,2018,2,27,2018-02-27,58
"MD",38.98613,-76.938805,26,"yedoensis",0,261.5,12.5,0,2018,2,27,2018-02-27,58
"MD",38.982372,-76.939468,31,"yedoensis",0,271.75,16.5,4,2018,2,28,2018-02-28,59
"MD",38.984314,-76.940369,38,"yedoensis",0,271.75,16.5,4,2018,2,28,2018-02-28,59
"MD",38.988239,-76.943115,40,"yedoensis",0,266.75,16,3.5,2018,2,28,2018-02-28,59
"MD",38.985867,-76.947266,51,"yedoensis",0,266.75,16,3.5,2018,2,28,2018-02-28,59
"MD",38.984661,-76.93821,24,"yedoensis",0,283,15.5,7,2018,3,1,2018-03-01,60
"MD",38.989643,-76.940872,26,"yedoensis",0,291.25,9.5,2,2018,3,3,2018-03-03,62
"MD",38.984295,-76.944366,50,"yedoensis",0,296.75,10,1,2018,3,4,2018-03-04,63
"MD",38.983994,-76.935974,21,"yedoensis",0,306.75,9.5,-1,2018,3,5,2018-03-05,64
"MD",38.982372,-76.939468,31,"yedoensis",0,306.75,9.5,-1,2018,3,5,2018-03-05,64
"MD",38.985867,-76.947266,51,"yedoensis",0,300.5,9,-1.5,2018,3,5,2018-03-05,64
"MD",38.984295,-76.944366,50,"yedoensis",0,300.5,9,-1.5,2018,3,5,2018-03-05,64
"MD",38.984661,-76.93821,24,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.991508,-76.950378,40,"yedoensis",0,302.75,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.983994,-76.935974,21,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.984314,-76.940369,38,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.982372,-76.939468,31,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.992157,-76.943802,37,"yedoensis",1,303,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.988239,-76.943115,40,"yedoensis",0,303,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.986008,-76.938278,26,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.989643,-76.940872,26,"yedoensis",0,303,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.984295,-76.944366,50,"yedoensis",0,303,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.984661,-76.93821,24,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.982372,-76.939468,31,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.988239,-76.943115,40,"yedoensis",0,306.25,7,-0.5,2018,3,7,2018-03-07,66
"MD",38.985867,-76.947266,51,"yedoensis",0,306.25,7,-0.5,2018,3,7,2018-03-07,66
"MD",38.986008,-76.938278,26,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.984295,-76.944366,50,"yedoensis",0,306.25,7,-0.5,2018,3,7,2018-03-07,66
"MD",38.98613,-76.938805,26,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.984661,-76.93821,24,"yedoensis",0,316.75,7.5,0,2018,3,8,2018-03-08,67
"MD",38.984314,-76.940369,38,"yedoensis",0,316.75,7.5,0,2018,3,8,2018-03-08,67
"MD",38.989643,-76.940872,26,"yedoensis",0,312.75,6.5,-0.5,2018,3,9,2018-03-09,68
"MD",38.984314,-76.940369,38,"yedoensis",0,322.5,8,-2.5,2018,3,10,2018-03-10,69
"MD",38.984661,-76.93821,24,"yedoensis",0,329.5,8.5,-1.5,2018,3,12,2018-03-12,71
"MD",38.983994,-76.935974,21,"yedoensis",0,329.5,8.5,-1.5,2018,3,12,2018-03-12,71
"MD",38.984661,-76.93821,24,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.991508,-76.950378,40,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.984314,-76.940369,38,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.982372,-76.939468,31,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.988239,-76.943115,40,"yedoensis",1,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.988239,-76.943115,40,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.986008,-76.938278,26,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.989643,-76.940872,26,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.989643,-76.940872,26,"yedoensis",1,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.984295,-76.944366,50,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.983994,-76.935974,21,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.982372,-76.939468,31,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.992157,-76.943802,37,"yedoensis",1,327,6.5,-1,2018,3,14,2018-03-14,73
"MD",38.984314,-76.940369,38,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.985867,-76.947266,51,"yedoensis",0,327,6.5,-1,2018,3,14,2018-03-14,73
"MD",38.986008,-76.938278,26,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.984295,-76.944366,50,"yedoensis",0,327,6.5,-1,2018,3,14,2018-03-14,73
"MD",38.98613,-76.938805,26,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.988239,-76.943115,40,"yedoensis",0,327,6.5,-1,2018,3,14,2018-03-14,73
"MD",38.984314,-76.940369,38,"yedoensis",0,378.75,9,-0.5,2018,3,25,2018-03-25,84
"MD",38.984295,-76.944366,50,"yedoensis",0,368,9,-1,2018,3,25,2018-03-25,84
"MD",38.984661,-76.93821,24,"yedoensis",0,382.5,8.5,-1,2018,3,26,2018-03-26,85
"MD",38.988239,-76.943115,40,"yedoensis",0,371.5,8.5,-1.5,2018,3,26,2018-03-26,85
"MD",38.989643,-76.940872,26,"yedoensis",0,371.5,8.5,-1.5,2018,3,26,2018-03-26,85
"MD",38.989643,-76.940872,26,"yedoensis",1,371.5,8.5,-1.5,2018,3,26,2018-03-26,85
"MD",38.984661,-76.93821,24,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.991508,-76.950378,40,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.983994,-76.935974,21,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.983994,-76.935974,21,"yedoensis",1,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.992157,-76.943802,37,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.984314,-76.940369,38,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.982372,-76.939468,31,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.986008,-76.938278,26,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.989643,-76.940872,26,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.984295,-76.944366,50,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.98613,-76.938805,26,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.984661,-76.93821,24,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.983994,-76.935974,21,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.982372,-76.939468,31,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.984314,-76.940369,38,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.988239,-76.943115,40,"yedoensis",1,381,9.5,2,2018,3,28,2018-03-28,87
"MD",38.985867,-76.947266,51,"yedoensis",0,381,9.5,2,2018,3,28,2018-03-28,87
"MD",38.988239,-76.943115,40,"yedoensis",0,381,9.5,2,2018,3,28,2018-03-28,87
"MD",38.984314,-76.940369,38,"yedoensis",0,420.5,24.5,8,2018,3,30,2018-03-30,89
