id,date,year,month,day,tmin,tmax
JA000047759,2023-06-05,2023,6,5,17,27
JA000047759,2023-06-06,2023,6,6,17,22
JA000047759,2023-06-07,2023,6,7,17,26
JA000047759,2023-06-08,2023,6,8,18,25
JA000047759,2023-06-09,2023,6,9,18,26
JA000047759,2023-06-10,2023,6,10,18,31
JA000047759,2023-06-11,2023,6,11,20,24
JA000047759,2023-06-12,2023,6,12,20,24
JA000047759,2023-06-13,2023,6,13,20,28
JA000047759,2023-06-14,2023,6,14,21,28
JA000047759,2023-06-15,2023,6,15,21,26
JA000047759,2023-06-16,2023,6,16,19,28
JA000047759,2023-06-17,2023,6,17,19,30
JA000047759,2023-06-18,2023,6,18,20,32
JA000047759,2023-06-19,2023,6,19,20,29
JA000047759,2023-06-20,2023,6,20,18,30
JA000047759,2023-06-21,2023,6,21,20,27
JA000047759,2023-06-22,2023,6,22,20,27
JA000047759,2023-06-23,2023,6,23,20,29
JA000047759,2023-06-24,2023,6,24,21,29
JA000047759,2023-06-25,2023,6,25,21,29
JA000047759,2023-06-26,2023,6,26,22,26
JA000047759,2023-06-27,2023,6,27,22,33
JA000047759,2023-06-28,2023,6,28,23,30
JA000047759,2023-06-29,2023,6,29,23,32
JA000047759,2023-06-30,2023,6,30,23,30
JA000047759,2023-07-01,2023,7,1,22,26
JA000047759,2023-07-02,2023,7,2,22,35
JA000047759,2023-07-03,2023,7,3,24,33
JA000047759,2023-07-04,2023,7,4,22,36
JA000047759,2023-07-05,2023,7,5,23,30
JA000047759,2023-07-06,2023,7,6,23,35
JA000047759,2023-07-07,2023,7,7,23,37
JA000047759,2023-07-08,2023,7,8,26,30
JA000047759,2023-07-09,2023,7,9,25,29
JA000047759,2023-07-10,2023,7,10,26,34
JA000047759,2023-07-11,2023,7,11,24,35
JA000047759,2023-07-12,2023,7,12,25,34
JA000047759,2023-07-13,2023,7,13,25,38
JA000047759,2023-07-14,2023,7,14,24,33
JA000047759,2023-07-15,2023,7,15,26,34
JA000047759,2023-07-16,2023,7,16,27,36
JA000047759,2023-07-17,2023,7,17,25,38
JA000047759,2023-07-18,2023,7,18,26,36
JA000047759,2023-07-19,2023,7,19,26,34
JA000047759,2023-07-20,2023,7,20,23,33
JA000047759,2023-07-21,2023,7,21,22,36
JA000047759,2023-07-22,2023,7,22,25,35
JA000047759,2023-07-23,2023,7,23,26,35
JA000047759,2023-07-24,2023,7,24,26,36
JA000047759,2023-07-25,2023,7,25,26,37
JA000047759,2023-07-26,2023,7,26,27,39
JA000047759,2023-07-27,2023,7,27,27,39
JA000047759,2023-07-28,2023,7,28,27,39
JA000047759,2023-07-29,2023,7,29,28,38
JA000047759,2023-07-30,2023,7,30,27,37
JA000047759,2023-07-31,2023,7,31,27,36
JA000047759,2023-08-01,2023,8,1,27,38
JA000047759,2023-08-02,2023,8,2,26,38
JA000047759,2023-08-03,2023,8,3,27,38
JA000047759,2023-08-04,2023,8,4,28,38
JA000047759,2023-08-05,2023,8,5,28,38
JA000047759,2023-08-06,2023,8,6,28,36
JA000047759,2023-08-07,2023,8,7,28,32
JA000047759,2023-08-08,2023,8,8,26,33
JA000047759,2023-08-09,2023,8,9,28,32
JA000047759,2023-08-10,2023,8,10,28,35
JA000047759,2023-08-11,2023,8,11,28,36
JA000047759,2023-08-12,2023,8,12,26,39
JA000047759,2023-08-13,2023,8,13,27,38
JA000047759,2023-08-14,2023,8,14,26,36
JA000047759,2023-08-15,2023,8,15,25,31
JA000047759,2023-08-16,2023,8,16,25,35
JA000047759,2023-08-17,2023,8,17,26,33
JA000047759,2023-08-18,2023,8,18,26,34
JA000047759,2023-08-19,2023,8,19,28,37
JA000047759,2023-08-20,2023,8,20,28,36
JA000047759,2023-08-21,2023,8,21,27,34
JA000047759,2023-08-22,2023,8,22,27,33
JA000047759,2023-08-23,2023,8,23,26,33
JA000047759,2023-08-24,2023,8,24,25,32
JA000047759,2023-08-25,2023,8,25,24,34
JA000047759,2023-08-26,2023,8,26,23,34
JA000047759,2023-08-27,2023,8,27,24,34
JA000047759,2023-08-28,2023,8,28,26,36
JA000047759,2023-08-29,2023,8,29,26,37
JA000047759,2023-08-30,2023,8,30,27,34
JA000047759,2023-08-31,2023,8,31,28,35
JA000047759,2023-09-01,2023,9,1,27,36
JA000047759,2023-09-02,2023,9,2,25,33
JA000047759,2023-09-03,2023,9,3,25,37
JA000047759,2023-09-04,2023,9,4,27,35
JA000047759,2023-09-05,2023,9,5,28,35
JA000047759,2023-09-06,2023,9,6,26,31
JA000047759,2023-09-07,2023,9,7,24,30
JA000047759,2023-09-08,2023,9,8,23,32
JA000047759,2023-09-09,2023,9,9,23,33
JA000047759,2023-09-10,2023,9,10,24,34
JA000047759,2023-09-11,2023,9,11,25,31
JA000047759,2023-09-12,2023,9,12,23,32
JA000047759,2023-09-13,2023,9,13,23,33
JA000047759,2023-09-14,2023,9,14,25,33
JA000047759,2023-09-15,2023,9,15,27,35
JA000047759,2023-09-16,2023,9,16,26,36
JA000047759,2023-09-17,2023,9,17,25,35
JA000047759,2023-09-18,2023,9,18,25,34
JA000047759,2023-09-19,2023,9,19,25,34
JA000047759,2023-09-20,2023,9,20,25,31
JA000047759,2023-09-21,2023,9,21,25,31
JA000047759,2023-09-22,2023,9,22,23,28
JA000047759,2023-09-23,2023,9,23,23,28
JA000047759,2023-09-24,2023,9,24,21,29
JA000047759,2023-09-25,2023,9,25,21,30
JA000047759,2023-09-26,2023,9,26,22,29
JA000047759,2023-09-27,2023,9,27,27,33
JA000047759,2023-09-28,2023,9,28,26,33
JA000047759,2023-09-29,2023,9,29,22,32
JA000047759,2023-09-30,2023,9,30,20,32
JA000047759,2023-10-01,2023,10,1,21,27
JA000047759,2023-10-02,2023,10,2,18,27
JA000047759,2023-10-03,2023,10,3,15,26
JA000047759,2023-10-04,2023,10,4,19,25
JA000047759,2023-10-05,2023,10,5,17,22
JA000047759,2023-10-06,2023,10,6,15,24
JA000047759,2023-10-07,2023,10,7,15,24
JA000047759,2023-10-08,2023,10,8,16,21
JA000047759,2023-10-09,2023,10,9,15,22
JA000047759,2023-10-10,2023,10,10,18,25
JA000047759,2023-10-11,2023,10,11,15,25
JA000047759,2023-10-12,2023,10,12,13,25
JA000047759,2023-10-13,2023,10,13,13,25
JA000047759,2023-10-14,2023,10,14,15,22
JA000047759,2023-10-15,2023,10,15,16,24
JA000047759,2023-10-16,2023,10,16,15,26
JA000047759,2023-10-17,2023,10,17,15,25
JA000047759,2023-10-18,2023,10,18,13,26
JA000047759,2023-10-19,2023,10,19,16,27
JA000047759,2023-10-20,2023,10,20,17,25
JA000047759,2023-10-21,2023,10,21,13,19
JA000047759,2023-10-22,2023,10,22,10,20
JA000047759,2023-10-23,2023,10,23,12,24
JA000047759,2023-10-24,2023,10,24,12,24
JA000047759,2023-10-25,2023,10,25,13,25
JA000047759,2023-10-26,2023,10,26,12,24
JA000047759,2023-10-27,2023,10,27,13,24
JA000047759,2023-10-28,2023,10,28,12,21
JA000047759,2023-10-29,2023,10,29,11,20
JA000047759,2023-10-30,2023,10,30,11,22
JA000047759,2023-10-31,2023,10,31,11,23
JA000047759,2023-11-01,2023,11,1,11,24
JA000047759,2023-11-02,2023,11,2,12,25
JA000047759,2023-11-03,2023,11,3,13,26
JA000047759,2023-11-04,2023,11,4,14,25
JA000047759,2023-11-05,2023,11,5,15,27
JA000047759,2023-11-06,2023,11,6,20,25
JA000047759,2023-11-07,2023,11,7,16,23
JA000047759,2023-11-08,2023,11,8,11,23
JA000047759,2023-11-09,2023,11,9,12,24
JA000047759,2023-11-10,2023,11,10,17,18
JA000047759,2023-11-11,2023,11,11,11,17
JA000047759,2023-11-12,2023,11,12,10,15
JA000047759,2023-11-13,2023,11,13,7,11
JA000047759,2023-11-14,2023,11,14,6,17
JA000047759,2023-11-15,2023,11,15,7,18
JA000047759,2023-11-16,2023,11,16,7,18
JA000047759,2023-11-17,2023,11,17,11,17
JA000047759,2023-11-18,2023,11,18,7,12
JA000047759,2023-11-19,2023,11,19,7,16
JA000047759,2023-11-20,2023,11,20,8,16
JA000047759,2023-11-21,2023,11,21,5,17
JA000047759,2023-11-22,2023,11,22,6,19
JA000047759,2023-11-23,2023,11,23,8,20
JA000047759,2023-11-24,2023,11,24,10,17
JA000047759,2023-11-25,2023,11,25,6,12
JA000047759,2023-11-26,2023,11,26,4,14
JA000047759,2023-11-27,2023,11,27,5,14
JA000047759,2023-11-28,2023,11,28,9,18
JA000047759,2023-11-29,2023,11,29,4,14
JA000047759,2023-11-30,2023,11,30,7,14
JA000047759,2023-12-01,2023,12,1,4,13
JA000047759,2023-12-02,2023,12,2,2,13
JA000047759,2023-12-03,2023,12,3,3,13
JA000047759,2023-12-04,2023,12,4,3,13
JA000047759,2023-12-05,2023,12,5,5,11
JA000047759,2023-12-06,2023,12,6,7,15
JA000047759,2023-12-07,2023,12,7,8,16
JA000047759,2023-12-08,2023,12,8,4,15
JA000047759,2023-12-09,2023,12,9,7,18
JA000047759,2023-12-10,2023,12,10,8,20
JA000047759,2023-12-11,2023,12,11,11,19
JA000047759,2023-12-12,2023,12,12,12,18
JA000047759,2023-12-13,2023,12,13,8,15
JA000047759,2023-12-14,2023,12,14,5,16
JA000047759,2023-12-15,2023,12,15,11,17
JA000047759,2023-12-16,2023,12,16,13,18
JA000047759,2023-12-17,2023,12,17,3,13
JA000047759,2023-12-18,2023,12,18,1,8
JA000047759,2023-12-19,2023,12,19,4,10
JA000047759,2023-12-20,2023,12,20,3,12
JA000047759,2023-12-21,2023,12,21,1,7
JA000047759,2023-12-22,2023,12,22,-1,6
JA000047759,2023-12-23,2023,12,23,-1,9
JA000047759,2023-12-24,2023,12,24,0,10
JA000047759,2023-12-25,2023,12,25,2,11
JA000047759,2023-12-26,2023,12,26,0,11
JA000047759,2023-12-27,2023,12,27,5,12
JA000047759,2023-12-28,2023,12,28,3,14
JA000047759,2023-12-29,2023,12,29,6,12
JA000047759,2023-12-30,2023,12,30,2,13
JA000047759,2023-12-31,2023,12,31,9,14
JA000047759,2024-01-01,2024,1,1,6,10
JA000047759,2024-01-02,2024,1,2,1,13
JA000047759,2024-01-03,2024,1,3,4,11
JA000047759,2024-01-04,2024,1,4,6,12
JA000047759,2024-01-05,2024,1,5,2,13
JA000047759,2024-01-06,2024,1,6,4,13
JA000047759,2024-01-07,2024,1,7,4,10
JA000047759,2024-01-08,2024,1,8,1,7
JA000047759,2024-01-09,2024,1,9,0,10
JA000047759,2024-01-10,2024,1,10,2,9
JA000047759,2024-01-11,2024,1,11,3,11
JA000047759,2024-01-12,2024,1,12,1,13
JA000047759,2024-01-13,2024,1,13,2,10
JA000047759,2024-01-14,2024,1,14,-1,11
JA000047759,2024-01-15,2024,1,15,3,8
JA000047759,2024-01-16,2024,1,16,2,6
JA000047759,2024-01-17,2024,1,17,0,11
JA000047759,2024-01-18,2024,1,18,6,9
JA000047759,2024-01-19,2024,1,19,7,13
JA000047759,2024-01-20,2024,1,20,5,11
JA000047759,2024-01-21,2024,1,21,9,14
JA000047759,2024-01-22,2024,1,22,8,12
JA000047759,2024-01-23,2024,1,23,2,10
JA000047759,2024-01-24,2024,1,24,-1,4
JA000047759,2024-01-25,2024,1,25,-1,5
JA000047759,2024-01-26,2024,1,26,2,7
JA000047759,2024-01-27,2024,1,27,4,10
JA000047759,2024-01-28,2024,1,28,1,10
JA000047759,2024-01-29,2024,1,29,3,11
JA000047759,2024-01-30,2024,1,30,1,13
JA000047759,2024-01-31,2024,1,31,4,11
JA000047759,2024-02-01,2024,2,1,5,12
JA000047759,2024-02-02,2024,2,2,3,8
JA000047759,2024-02-03,2024,2,3,5,11
JA000047759,2024-02-04,2024,2,4,4,11
JA000047759,2024-02-05,2024,2,5,4,6
JA000047759,2024-02-06,2024,2,6,4,9
JA000047759,2024-02-07,2024,2,7,1,10
JA000047759,2024-02-08,2024,2,8,1,9
JA000047759,2024-02-09,2024,2,9,1,12
JA000047759,2024-02-10,2024,2,10,1,12
JA000047759,2024-02-11,2024,2,11,2,10
JA000047759,2024-02-12,2024,2,12,3,12
JA000047759,2024-02-13,2024,2,13,1,16
JA000047759,2024-02-14,2024,2,14,5,20
JA000047759,2024-02-15,2024,2,15,10,17
JA000047759,2024-02-16,2024,2,16,5,14
JA000047759,2024-02-17,2024,2,17,4,16
JA000047759,2024-02-18,2024,2,18,12,18
JA000047759,2024-02-19,2024,2,19,11,16
JA000047759,2024-02-20,2024,2,20,12,17
JA000047759,2024-02-21,2024,2,21,9,12
JA000047759,2024-02-22,2024,2,22,7,10
JA000047759,2024-02-23,2024,2,23,5,8
JA000047759,2024-02-24,2024,2,24,4,111
JA000047759,2024-02-25,2024,2,25,4,9
JA000047759,2024-02-26,2024,2,26,5,10
JA000047759,2024-02-27,2024,2,27,3,7
JA000047759,2024-02-28,2024,2,28,3,7
JA000047759,2024-02-29,2024,2,29,5,13
JA000047759,2024-03-01,2024,3,1,-2,12
JA000047759,2024-03-02,2024,3,2,-5,7
JA000047759,2024-03-03,2024,3,3,0,11
JA000047759,2024-03-04,2024,3,4,5,14
JA000047759,2024-03-05,2024,3,5,5,15
JA000047759,2024-03-06,2024,3,6,4,19
JA000047759,2024-03-07,2024,3,7,-1,9
JA000047759,2024-03-08,2024,3,8,-1,11
JA000047759,2024-03-09,2024,3,9,1,12
JA000047759,2024-03-10,2024,3,10,0,9
JA000047759,2024-03-11,2024,3,11,1,11
JA000047759,2024-03-12,2024,3,12,1,10
JA000047759,2024-03-13,2024,3,13,1,9
JA000047759,2024-03-14,2024,3,14,1,12
JA000047759,2024-03-15,2024,3,15,6,14
JA000047759,2024-03-16,2024,3,16,6,15
JA000047759,2024-03-17,2024,3,17,6,15
JA000047759,2024-03-18,2024,3,18,7,14
JA000047759,2024-03-19,2024,3,19,6,15
JA000047759,2024-03-20,2024,3,20,2,13
JA000047759,2024-03-21,2024,3,21,3,12
JA000047759,2024-03-22,2024,3,22,2,12
JA000047759,2024-03-23,2024,3,23,2,12
JA000047759,2024-03-24,2024,3,24,3,12
JA000047759,2024-03-25,2024,3,25,3,12
JA000047759,2024-03-26,2024,3,26,2,12
JA000047759,2024-03-27,2024,3,27,5,13
JA000047759,2024-03-28,2024,3,28,5,15
JA000047759,2024-03-29,2024,3,29,3,13
JA000047759,2024-03-30,2024,3,30,4,14
JA000047759,2024-03-31,2024,3,31,4,14
JA000047759,2024-04-01,2024,4,1,5,16
JA000047759,2024-04-02,2024,4,2,5,18
JA000047759,2024-04-03,2024,4,3,4,14
JA000047759,2024-04-04,2024,4,4,9,18
JA000047759,2024-04-05,2024,4,5,9,20
JA000047759,2024-04-06,2024,4,6,6,20
JA000047759,2024-04-07,2024,4,7,6,15
JA000047759,2024-04-08,2024,4,8,7,15
JA000047759,2024-04-09,2024,4,9,6,18
JA000047759,2024-04-10,2024,4,10,7,20
JA000047759,2024-04-11,2024,4,11,9,18
JA000047759,2024-04-12,2024,4,12,11,18
JA000047759,2024-04-13,2024,4,13,11,18
JA000047759,2024-04-14,2024,4,14,11,19
JA000047759,2024-04-15,2024,4,15,7,21
JA000047759,2024-04-16,2024,4,16,12,19
JA000047759,2024-04-17,2024,4,17,12,21
JA000047759,2024-04-18,2024,4,18,9,21
JA000047759,2024-04-19,2024,4,19,7,22
JA000047759,2024-04-20,2024,4,20,8,20
JA000047759,2024-04-21,2024,4,21,10,20
JA000047759,2024-04-22,2024,4,22,8,22
JA000047759,2024-04-23,2024,4,23,13,21
JA000047759,2024-04-24,2024,4,24,13,21
JA000047759,2024-04-25,2024,4,25,9,21
JA000047759,2024-04-26,2024,4,26,12,21
JA000047759,2024-04-27,2024,4,27,10,21
JA000047759,2024-04-28,2024,4,28,10,22
JA000047759,2024-04-29,2024,4,29,12,21
JA000047759,2024-04-30,2024,4,30,10,22
JA000047759,2024-05-01,2024,5,1,13,23
JA000047759,2024-05-02,2024,5,2,14,22
JA000047759,2024-05-03,2024,5,3,10,22
JA000047759,2024-05-04,2024,5,4,11,23
JA000047759,2024-05-05,2024,5,5,10,24
JA000047759,2024-05-06,2024,5,6,10,23
JA000047759,2024-05-07,2024,5,7,12,23
JA000047759,2024-05-08,2024,5,8,11,24
JA000047759,2024-05-09,2024,5,9,10,23
JA000047759,2024-05-10,2024,5,10,11,24
JA000047759,2024-05-11,2024,5,11,11,23
JA000047759,2024-05-12,2024,5,12,15,24
JA000047759,2024-05-13,2024,5,13,15,25
JA000047759,2024-05-14,2024,5,14,12,24
JA000047759,2024-05-15,2024,5,15,12,24
JA000047759,2024-05-16,2024,5,16,11,25
JA000047759,2024-05-17,2024,5,17,13,23
JA000047759,2024-05-18,2024,5,18,15,25
JA000047759,2024-05-19,2024,5,19,14,24
JA000047759,2024-05-20,2024,5,20,13,24
JA000047759,2024-05-21,2024,5,21,16,27
JA000047759,2024-05-22,2024,5,22,16,28
JA000047759,2024-05-23,2024,5,23,13,28
JA000047759,2024-05-24,2024,5,24,14,27
JA000047759,2024-05-25,2024,5,25,13,24
JA000047759,2024-05-26,2024,5,26,13,24
JA000047759,2024-05-27,2024,5,27,14,25
JA000047759,2024-05-28,2024,5,28,14,25
JA000047759,2024-05-29,2024,5,29,15,25
JA000047759,2024-05-30,2024,5,30,16,26
JA000047759,2024-05-31,2024,5,31,17,26
